Date,Day,Month,River,Gen_Dam,Wind,Rainfall,Rank_Dam,New_Rainfall
1/30/2013,30,January,"Sungai Kelantan, Tangga Krai",25,5,6,4,4
1/31/2013,31,January,"Sungai Kelantan, Tangga Krai",25,13,6,4,2
2/1/2013,1,February,"Sungai Kelantan, Tangga Krai",25,21,6,4,0
2/2/2013,2,February,"Sungai Kelantan, Tangga Krai",25,15,5,4,2
2/3/2013,3,February,"Sungai Kelantan, Tangga Krai",25,20,5,4,1
2/4/2013,4,February,"Sungai Kelantan, Tangga Krai",25,16,5,4,0
2/5/2013,5,February,"Sungai Kelantan, Tangga Krai",25,9,5,4,4
2/6/2013,6,February,"Sungai Kelantan, Tangga Krai",25,2,5,4,0
2/7/2013,7,February,"Sungai Kelantan, Tangga Krai",25,19,5,4,0
2/8/2013,8,February,"Sungai Kelantan, Tangga Krai",25,14,5,4,0
2/9/2013,9,February,"Sungai Kelantan, Tangga Krai",25,6,5,4,3
2/10/2013,10,February,"Sungai Kelantan, Tangga Krai",25,14,5,4,0
2/11/2013,11,February,"Sungai Kelantan, Tangga Krai",25,5,5,4,0
2/12/2013,12,February,"Sungai Kelantan, Tangga Krai",24,12,5,3,2
2/13/2013,13,February,"Sungai Kelantan, Tangga Krai",24,20,5,3,0
2/14/2013,14,February,"Sungai Kelantan, Tangga Krai",24,3,5,3,0
2/15/2013,15,February,"Sungai Kelantan, Tangga Krai",24,3,5,3,3
2/16/2013,16,February,"Sungai Kelantan, Tangga Krai",24,3,5,3,4
2/17/2013,17,February,"Sungai Kelantan, Tangga Krai",24,0,5,3,0
2/18/2013,18,February,"Sungai Kelantan, Tangga Krai",24,13,5,3,0
2/19/2013,19,February,"Sungai Kelantan, Tangga Krai",24,7,5,3,0
2/20/2013,20,February,"Sungai Kelantan, Tangga Krai",24,21,5,3,1
2/21/2013,21,February,"Sungai Kelantan, Tangga Krai",24,12,4,3,1
2/22/2013,22,February,"Sungai Kelantan, Tangga Krai",24,0,4,3,1
2/23/2013,23,February,"Sungai Kelantan, Tangga Krai",24,16,4,3,3
2/24/2013,24,February,"Sungai Kelantan, Tangga Krai",24,9,4,3,0
2/25/2013,25,February,"Sungai Kelantan, Tangga Krai",24,20,4,3,3
2/26/2013,26,February,"Sungai Kelantan, Tangga Krai",23,3,4,3,0
2/27/2013,27,February,"Sungai Kelantan, Tangga Krai",23,3,4,3,2
2/28/2013,28,February,"Sungai Kelantan, Tangga Krai",23,6,4,3,3
3/1/2013,1,March,"Sungai Kelantan, Tangga Krai",23,0,4,3,2
3/2/2013,2,March,"Sungai Kelantan, Tangga Krai",23,11,4,3,0
3/3/2013,3,March,"Sungai Kelantan, Tangga Krai",23,21,4,3,1
3/4/2013,4,March,"Sungai Kelantan, Tangga Krai",23,12,4,3,0
3/5/2013,5,March,"Sungai Kelantan, Tangga Krai",23,0,4,3,3
3/6/2013,6,March,"Sungai Kelantan, Tangga Krai",23,4,4,3,0
3/7/2013,7,March,"Sungai Kelantan, Tangga Krai",23,4,4,3,1
3/8/2013,8,March,"Sungai Kelantan, Tangga Krai",23,19,4,3,3
3/9/2013,9,March,"Sungai Kelantan, Tangga Krai",23,4,4,3,0
3/10/2013,10,March,"Sungai Kelantan, Tangga Krai",23,21,4,3,0
3/11/2013,11,March,"Sungai Kelantan, Tangga Krai",22,0,4,2,3
3/12/2013,12,March,"Sungai Kelantan, Tangga Krai",22,19,4,2,3
3/13/2013,13,March,"Sungai Kelantan, Tangga Krai",22,17,4,2,0
3/14/2013,14,March,"Sungai Kelantan, Tangga Krai",22,3,4,2,3
3/15/2013,15,March,"Sungai Kelantan, Tangga Krai",22,7,4,2,0
3/16/2013,16,March,"Sungai Kelantan, Tangga Krai",22,4,4,2,1
3/17/2013,17,March,"Sungai Kelantan, Tangga Krai",22,12,4,2,1
3/18/2013,18,March,"Sungai Kelantan, Tangga Krai",22,18,4,2,0
3/19/2013,19,March,"Sungai Kelantan, Tangga Krai",22,19,4,2,5
3/20/2013,20,March,"Sungai Kelantan, Tangga Krai",22,9,4,2,4
3/21/2013,21,March,"Sungai Kelantan, Tangga Krai",22,6,4,2,0
3/22/2013,22,March,"Sungai Kelantan, Tangga Krai",22,21,4,2,0
3/23/2013,23,March,"Sungai Kelantan, Tangga Krai",22,6,4,2,1
3/24/2013,24,March,"Sungai Kelantan, Tangga Krai",22,18,3,2,0
3/25/2013,25,March,"Sungai Kelantan, Tangga Krai",22,7,3,2,0
3/26/2013,26,March,"Sungai Kelantan, Tangga Krai",22,15,3,2,0
3/27/2013,27,March,"Sungai Kelantan, Tangga Krai",22,4,3,2,4
3/28/2013,28,March,"Sungai Kelantan, Tangga Krai",22,10,3,2,0
3/29/2013,29,March,"Sungai Kelantan, Tangga Krai",22,10,3,2,0
3/30/2013,30,March,"Sungai Kelantan, Tangga Krai",22,10,3,2,0
3/31/2013,31,March,"Sungai Kelantan, Tangga Krai",21,4,3,2,1
4/1/2013,1,April,"Sungai Kelantan, Tangga Krai",21,13,3,2,0
4/2/2013,2,April,"Sungai Kelantan, Tangga Krai",21,18,3,2,1
4/3/2013,3,April,"Sungai Kelantan, Tangga Krai",21,14,3,2,1
4/4/2013,4,April,"Sungai Kelantan, Tangga Krai",21,2,3,2,2
4/5/2013,5,April,"Sungai Kelantan, Tangga Krai",21,17,3,2,2
4/6/2013,6,April,"Sungai Kelantan, Tangga Krai",21,6,3,2,0
4/7/2013,7,April,"Sungai Kelantan, Tangga Krai",21,3,3,2,1
4/8/2013,8,April,"Sungai Kelantan, Tangga Krai",21,0,3,2,0
4/9/2013,9,April,"Sungai Kelantan, Tangga Krai",20,18,3,2,1
4/10/2013,10,April,"Sungai Kelantan, Tangga Krai",20,18,3,2,0
4/11/2013,11,April,"Sungai Kelantan, Tangga Krai",20,19,3,2,0
4/12/2013,12,April,"Sungai Kelantan, Tangga Krai",20,18,3,2,0
4/13/2013,13,April,"Sungai Kelantan, Tangga Krai",20,19,3,2,1
4/14/2013,14,April,"Sungai Kelantan, Tangga Krai",20,17,3,2,4
4/15/2013,15,April,"Sungai Kelantan, Tangga Krai",20,4,3,2,2
4/16/2013,16,April,"Sungai Kelantan, Tangga Krai",20,1,3,2,0
4/17/2013,17,April,"Sungai Kelantan, Tangga Krai",20,9,3,2,1
4/18/2013,18,April,"Sungai Kelantan, Tangga Krai",20,7,3,2,2
4/19/2013,19,April,"Sungai Kelantan, Tangga Krai",20,19,3,2,2
4/20/2013,20,April,"Sungai Kelantan, Tangga Krai",20,9,3,2,1
4/21/2013,21,April,"Sungai Kelantan, Tangga Krai",20,8,3,2,3
4/22/2013,22,April,"Sungai Kelantan, Tangga Krai",20,16,3,2,3
4/23/2013,23,April,"Sungai Kelantan, Tangga Krai",19,11,3,1,1
4/24/2013,24,April,"Sungai Kelantan, Tangga Krai",19,18,3,1,2
4/25/2013,25,April,"Sungai Kelantan, Tangga Krai",19,15,3,1,0
4/26/2013,26,April,"Sungai Kelantan, Tangga Krai",19,2,3,1,0
4/27/2013,27,April,"Sungai Kelantan, Tangga Krai",19,5,3,1,3
4/28/2013,28,April,"Sungai Kelantan, Tangga Krai",19,10,3,1,0
4/29/2013,29,April,"Sungai Kelantan, Tangga Krai",19,21,3,1,0
4/30/2013,30,April,"Sungai Kelantan, Tangga Krai",19,5,3,1,2
5/1/2013,1,May,"Sungai Kelantan, Tangga Krai",19,0,3,1,2
5/2/2013,2,May,"Sungai Kelantan, Tangga Krai",19,16,2,1,4
5/3/2013,3,May,"Sungai Kelantan, Tangga Krai",19,21,2,1,2
5/4/2013,4,May,"Sungai Kelantan, Tangga Krai",19,7,2,1,1
5/5/2013,5,May,"Sungai Kelantan, Tangga Krai",19,11,2,1,1
5/6/2013,6,May,"Sungai Kelantan, Tangga Krai",19,21,2,1,2
5/7/2013,7,May,"Sungai Kelantan, Tangga Krai",19,17,2,1,2
5/8/2013,8,May,"Sungai Kelantan, Tangga Krai",19,12,2,1,2
5/9/2013,9,May,"Sungai Kelantan, Tangga Krai",19,0,2,1,3
5/10/2013,10,May,"Sungai Kelantan, Tangga Krai",18,19,2,1,0
5/11/2013,11,May,"Sungai Kelantan, Tangga Krai",18,7,2,1,5
5/12/2013,12,May,"Sungai Kelantan, Tangga Krai",18,6,2,1,1
5/13/2013,13,May,"Sungai Kelantan, Tangga Krai",18,0,2,1,0
5/14/2013,14,May,"Sungai Kelantan, Tangga Krai",18,17,2,1,0
5/15/2013,15,May,"Sungai Kelantan, Tangga Krai",18,5,2,1,2
5/16/2013,16,May,"Sungai Kelantan, Tangga Krai",18,5,2,1,1
5/17/2013,17,May,"Sungai Kelantan, Tangga Krai",18,11,2,1,1
5/18/2013,18,May,"Sungai Kelantan, Tangga Krai",18,7,2,1,0
5/19/2013,19,May,"Sungai Kelantan, Tangga Krai",18,7,2,1,1
5/20/2013,20,May,"Sungai Kelantan, Tangga Krai",17,10,2,1,0
5/21/2013,21,May,"Sungai Kelantan, Tangga Krai",17,0,2,1,1
5/22/2013,22,May,"Sungai Kelantan, Tangga Krai",17,11,2,1,0
5/23/2013,23,May,"Sungai Kelantan, Tangga Krai",17,4,2,1,2
5/24/2013,24,May,"Sungai Kelantan, Tangga Krai",17,1,2,1,1
5/25/2013,25,May,"Sungai Kelantan, Tangga Krai",17,17,2,1,0
5/26/2013,26,May,"Sungai Kelantan, Tangga Krai",17,20,2,1,1
5/27/2013,27,May,"Sungai Kelantan, Tangga Krai",17,21,2,1,1
5/28/2013,28,May,"Sungai Kelantan, Tangga Krai",17,0,2,1,0
5/29/2013,29,May,"Sungai Kelantan, Tangga Krai",17,2,2,1,1
5/30/2013,30,May,"Sungai Kelantan, Tangga Krai",17,6,2,1,2
5/31/2013,31,May,"Sungai Kelantan, Tangga Krai",17,21,2,1,0
6/1/2013,1,June,"Sungai Kelantan, Tangga Krai",17,12,1,1,1
6/2/2013,2,June,"Sungai Kelantan, Tangga Krai",17,15,1,1,0
6/3/2013,3,June,"Sungai Kelantan, Tangga Krai",17,11,1,1,2
6/4/2013,4,June,"Sungai Kelantan, Tangga Krai",16,5,1,1,0
6/5/2013,5,June,"Sungai Kelantan, Tangga Krai",16,1,1,1,0
6/6/2013,6,June,"Sungai Kelantan, Tangga Krai",16,4,1,1,0
6/7/2013,7,June,"Sungai Kelantan, Tangga Krai",16,21,1,1,0
6/8/2013,8,June,"Sungai Kelantan, Tangga Krai",16,19,1,1,7
6/9/2013,9,June,"Sungai Kelantan, Tangga Krai",16,13,1,1,0
6/10/2013,10,June,"Sungai Kelantan, Tangga Krai",16,10,1,1,5
6/11/2013,11,June,"Sungai Kelantan, Tangga Krai",16,2,1,1,2
6/12/2013,12,June,"Sungai Kelantan, Tangga Krai",16,15,1,1,2
6/13/2013,13,June,"Sungai Kelantan, Tangga Krai",16,15,1,1,1
6/14/2013,14,June,"Sungai Kelantan, Tangga Krai",16,20,1,1,1
6/15/2013,15,June,"Sungai Kelantan, Tangga Krai",16,19,1,1,0
6/16/2013,16,June,"Sungai Kelantan, Tangga Krai",16,21,1,1,0
6/17/2013,17,June,"Sungai Kelantan, Tangga Krai",16,17,1,1,0
6/18/2013,18,June,"Sungai Kelantan, Tangga Krai",16,20,1,1,4
6/19/2013,19,June,"Sungai Kelantan, Tangga Krai",16,7,1,1,1
6/20/2013,20,June,"Sungai Kelantan, Tangga Krai",16,17,1,1,0
6/21/2013,21,June,"Sungai Kelantan, Tangga Krai",15,15,1,1,3
6/22/2013,22,June,"Sungai Kelantan, Tangga Krai",15,15,1,1,1
6/23/2013,23,June,"Sungai Kelantan, Tangga Krai",15,9,1,1,0
6/24/2013,24,June,"Sungai Kelantan, Tangga Krai",15,13,1,1,2
6/25/2013,25,June,"Sungai Kelantan, Tangga Krai",15,16,1,1,3
6/26/2013,26,June,"Sungai Kelantan, Tangga Krai",15,16,1,1,0
6/27/2013,27,June,"Sungai Kelantan, Tangga Krai",15,4,1,1,0
6/28/2013,28,June,"Sungai Kelantan, Tangga Krai",15,6,1,1,0
6/29/2013,29,June,"Sungai Kelantan, Tangga Krai",15,18,1,1,0
6/30/2013,30,June,"Sungai Kelantan, Tangga Krai",15,6,1,1,2
7/1/2013,1,July,"Sungai Kelantan, Tangga Krai",15,21,1,1,0
7/2/2013,2,July,"Sungai Kelantan, Tangga Krai",15,12,1,1,2
7/3/2013,3,July,"Sungai Kelantan, Tangga Krai",15,19,1,1,3
7/4/2013,4,July,"Sungai Kelantan, Tangga Krai",15,9,1,1,3
7/5/2013,5,July,"Sungai Kelantan, Tangga Krai",15,10,1,1,4
7/6/2013,6,July,"Sungai Kelantan, Tangga Krai",15,10,1,1,5
7/7/2013,7,July,"Sungai Kelantan, Tangga Krai",15,13,1,1,0
7/8/2013,8,July,"Sungai Kelantan, Tangga Krai",15,9,1,1,0
7/9/2013,9,July,"Sungai Kelantan, Tangga Krai",15,14,1,1,1
7/10/2013,10,July,"Sungai Kelantan, Tangga Krai",15,15,1,1,3
7/11/2013,11,July,"Sungai Kelantan, Tangga Krai",15,7,1,1,0
7/12/2013,12,July,"Sungai Kelantan, Tangga Krai",16,10,1,1,0
7/13/2013,13,July,"Sungai Kelantan, Tangga Krai",16,20,1,1,2
7/14/2013,14,July,"Sungai Kelantan, Tangga Krai",16,2,1,1,0
7/15/2013,15,July,"Sungai Kelantan, Tangga Krai",16,4,1,1,4
7/16/2013,16,July,"Sungai Kelantan, Tangga Krai",16,10,1,1,2
7/17/2013,17,July,"Sungai Kelantan, Tangga Krai",16,15,1,1,0
7/18/2013,18,July,"Sungai Kelantan, Tangga Krai",16,3,1,1,0
7/19/2013,19,July,"Sungai Kelantan, Tangga Krai",16,19,1,1,1
7/20/2013,20,July,"Sungai Kelantan, Tangga Krai",16,9,1,1,2
7/21/2013,21,July,"Sungai Kelantan, Tangga Krai",16,18,1,1,4
7/22/2013,22,July,"Sungai Kelantan, Tangga Krai",16,4,1,1,3
7/23/2013,23,July,"Sungai Kelantan, Tangga Krai",16,8,1,1,0
7/24/2013,24,July,"Sungai Kelantan, Tangga Krai",16,19,1,1,1
7/25/2013,25,July,"Sungai Kelantan, Tangga Krai",16,6,1,1,3
7/26/2013,26,July,"Sungai Kelantan, Tangga Krai",16,15,1,1,4
7/27/2013,27,July,"Sungai Kelantan, Tangga Krai",17,20,1,1,1
7/28/2013,28,July,"Sungai Kelantan, Tangga Krai",17,17,1,1,4
7/29/2013,29,July,"Sungai Kelantan, Tangga Krai",17,15,1,1,1
7/30/2013,30,July,"Sungai Kelantan, Tangga Krai",17,20,1,1,3
7/31/2013,31,July,"Sungai Kelantan, Tangga Krai",17,3,1,1,2
8/1/2013,1,August,"Sungai Kelantan, Tangga Krai",17,15,1,1,2
8/2/2013,2,August,"Sungai Kelantan, Tangga Krai",17,17,2,1,2
8/3/2013,3,August,"Sungai Kelantan, Tangga Krai",17,4,2,1,3
8/4/2013,4,August,"Sungai Kelantan, Tangga Krai",17,18,2,1,2
8/5/2013,5,August,"Sungai Kelantan, Tangga Krai",17,19,2,1,0
8/6/2013,6,August,"Sungai Kelantan, Tangga Krai",18,10,2,1,0
8/7/2013,7,August,"Sungai Kelantan, Tangga Krai",18,20,2,1,0
8/8/2013,8,August,"Sungai Kelantan, Tangga Krai",18,21,2,1,0
8/9/2013,9,August,"Sungai Kelantan, Tangga Krai",18,1,2,1,0
8/10/2013,10,August,"Sungai Kelantan, Tangga Krai",18,19,2,1,2
8/11/2013,11,August,"Sungai Kelantan, Tangga Krai",18,14,2,1,0
8/12/2013,12,August,"Sungai Kelantan, Tangga Krai",18,6,2,1,1
8/13/2013,13,August,"Sungai Kelantan, Tangga Krai",18,14,2,1,0
8/14/2013,14,August,"Sungai Kelantan, Tangga Krai",18,15,2,1,3
8/15/2013,15,August,"Sungai Kelantan, Tangga Krai",18,15,2,1,2
8/16/2013,16,August,"Sungai Kelantan, Tangga Krai",18,7,2,1,5
8/17/2013,17,August,"Sungai Kelantan, Tangga Krai",18,0,2,1,3
8/18/2013,18,August,"Sungai Kelantan, Tangga Krai",19,15,2,1,0
8/19/2013,19,August,"Sungai Kelantan, Tangga Krai",19,5,2,1,0
8/20/2013,20,August,"Sungai Kelantan, Tangga Krai",19,14,2,1,0
8/21/2013,21,August,"Sungai Kelantan, Tangga Krai",19,21,2,1,2
8/22/2013,22,August,"Sungai Kelantan, Tangga Krai",19,2,2,1,3
8/23/2013,23,August,"Sungai Kelantan, Tangga Krai",19,18,2,1,2
8/24/2013,24,August,"Sungai Kelantan, Tangga Krai",19,6,2,1,2
8/25/2013,25,August,"Sungai Kelantan, Tangga Krai",19,11,2,1,2
8/26/2013,26,August,"Sungai Kelantan, Tangga Krai",19,11,2,1,4
8/27/2013,27,August,"Sungai Kelantan, Tangga Krai",19,15,2,1,0
8/28/2013,28,August,"Sungai Kelantan, Tangga Krai",19,6,2,1,1
8/29/2013,29,August,"Sungai Kelantan, Tangga Krai",19,9,2,1,0
8/30/2013,30,August,"Sungai Kelantan, Tangga Krai",19,18,2,1,2
8/31/2013,31,August,"Sungai Kelantan, Tangga Krai",19,10,3,1,3
9/1/2013,1,September,"Sungai Kelantan, Tangga Krai",19,18,3,1,3
9/2/2013,2,September,"Sungai Kelantan, Tangga Krai",19,14,3,1,1
9/3/2013,3,September,"Sungai Kelantan, Tangga Krai",20,1,3,2,0
9/4/2013,4,September,"Sungai Kelantan, Tangga Krai",20,1,3,2,5
9/5/2013,5,September,"Sungai Kelantan, Tangga Krai",20,3,3,2,1
9/6/2013,6,September,"Sungai Kelantan, Tangga Krai",20,21,3,2,2
9/7/2013,7,September,"Sungai Kelantan, Tangga Krai",20,20,3,2,1
9/8/2013,8,September,"Sungai Kelantan, Tangga Krai",20,18,3,2,0
9/9/2013,9,September,"Sungai Kelantan, Tangga Krai",20,15,3,2,5
9/10/2013,10,September,"Sungai Kelantan, Tangga Krai",20,3,3,2,4
9/11/2013,11,September,"Sungai Kelantan, Tangga Krai",20,9,3,2,4
9/12/2013,12,September,"Sungai Kelantan, Tangga Krai",20,1,3,2,0
9/13/2013,13,September,"Sungai Kelantan, Tangga Krai",20,17,3,2,1
9/14/2013,14,September,"Sungai Kelantan, Tangga Krai",20,9,3,2,0
9/15/2013,15,September,"Sungai Kelantan, Tangga Krai",20,20,3,2,0
9/16/2013,16,September,"Sungai Kelantan, Tangga Krai",20,4,3,2,2
9/17/2013,17,September,"Sungai Kelantan, Tangga Krai",20,21,3,2,0
9/18/2013,18,September,"Sungai Kelantan, Tangga Krai",20,10,3,2,2
9/19/2013,19,September,"Sungai Kelantan, Tangga Krai",20,12,3,2,0
9/20/2013,20,September,"Sungai Kelantan, Tangga Krai",20,10,3,2,3
9/21/2013,21,September,"Sungai Kelantan, Tangga Krai",21,19,3,2,1
9/22/2013,22,September,"Sungai Kelantan, Tangga Krai",21,15,3,2,0
9/23/2013,23,September,"Sungai Kelantan, Tangga Krai",21,5,3,2,0
9/24/2013,24,September,"Sungai Kelantan, Tangga Krai",21,16,3,2,0
9/25/2013,25,September,"Sungai Kelantan, Tangga Krai",21,14,3,2,2
9/26/2013,26,September,"Sungai Kelantan, Tangga Krai",21,13,3,2,0
9/27/2013,27,September,"Sungai Kelantan, Tangga Krai",21,7,4,2,2
9/28/2013,28,September,"Sungai Kelantan, Tangga Krai",21,14,4,2,1
9/29/2013,29,September,"Sungai Kelantan, Tangga Krai",21,4,4,2,4
9/30/2013,30,September,"Sungai Kelantan, Tangga Krai",21,15,4,2,0
10/1/2013,1,October,"Sungai Kelantan, Tangga Krai",21,0,4,2,3
10/2/2013,2,October,"Sungai Kelantan, Tangga Krai",21,0,4,2,3
10/3/2013,3,October,"Sungai Kelantan, Tangga Krai",21,21,4,2,2
10/4/2013,4,October,"Sungai Kelantan, Tangga Krai",21,17,4,2,1
10/5/2013,5,October,"Sungai Kelantan, Tangga Krai",22,20,4,2,2
10/6/2013,6,October,"Sungai Kelantan, Tangga Krai",22,12,4,2,0
10/7/2013,7,October,"Sungai Kelantan, Tangga Krai",22,0,4,2,2
10/8/2013,8,October,"Sungai Kelantan, Tangga Krai",22,4,4,2,0
10/9/2013,9,October,"Sungai Kelantan, Tangga Krai",22,4,4,2,2
10/10/2013,10,October,"Sungai Kelantan, Tangga Krai",22,10,4,2,0
10/11/2013,11,October,"Sungai Kelantan, Tangga Krai",22,13,4,2,1
10/12/2013,12,October,"Sungai Kelantan, Tangga Krai",22,10,4,2,0
10/13/2013,13,October,"Sungai Kelantan, Tangga Krai",22,21,4,2,0
10/14/2013,14,October,"Sungai Kelantan, Tangga Krai",22,9,4,2,0
10/15/2013,15,October,"Sungai Kelantan, Tangga Krai",22,19,4,2,0
10/16/2013,16,October,"Sungai Kelantan, Tangga Krai",22,16,4,2,1
10/17/2013,17,October,"Sungai Kelantan, Tangga Krai",22,12,4,2,3
10/18/2013,18,October,"Sungai Kelantan, Tangga Krai",22,11,4,2,0
10/19/2013,19,October,"Sungai Kelantan, Tangga Krai",23,8,4,3,0
10/20/2013,20,October,"Sungai Kelantan, Tangga Krai",23,20,4,3,2
10/21/2013,21,October,"Sungai Kelantan, Tangga Krai",23,16,4,3,0
10/22/2013,22,October,"Sungai Kelantan, Tangga Krai",23,14,4,3,0
10/23/2013,23,October,"Sungai Kelantan, Tangga Krai",23,10,4,3,1
10/24/2013,24,October,"Sungai Kelantan, Tangga Krai",23,17,4,3,0
10/25/2013,25,October,"Sungai Kelantan, Tangga Krai",23,5,4,3,2
10/26/2013,26,October,"Sungai Kelantan, Tangga Krai",23,11,4,3,1
10/27/2013,27,October,"Sungai Kelantan, Tangga Krai",23,6,4,3,0
10/28/2013,28,October,"Sungai Kelantan, Tangga Krai",23,9,4,3,3
10/29/2013,29,October,"Sungai Kelantan, Tangga Krai",23,2,4,3,0
10/30/2013,30,October,"Sungai Kelantan, Tangga Krai",24,12,5,3,1
10/31/2013,31,October,"Sungai Kelantan, Tangga Krai",24,11,5,3,2
11/1/2013,1,November,"Sungai Kelantan, Tangga Krai",24,6,5,3,0
11/2/2013,2,November,"Sungai Kelantan, Tangga Krai",24,12,5,3,3
11/3/2013,3,November,"Sungai Kelantan, Tangga Krai",24,8,5,3,0
11/4/2013,4,November,"Sungai Kelantan, Tangga Krai",24,17,5,3,0
11/5/2013,5,November,"Sungai Kelantan, Tangga Krai",24,2,5,3,0
11/6/2013,6,November,"Sungai Kelantan, Tangga Krai",24,0,5,3,0
11/7/2013,7,November,"Sungai Kelantan, Tangga Krai",24,6,5,3,0
11/8/2013,8,November,"Sungai Kelantan, Tangga Krai",24,19,5,3,1
11/9/2013,9,November,"Sungai Kelantan, Tangga Krai",24,5,5,3,1
11/10/2013,10,November,"Sungai Kelantan, Tangga Krai",24,11,5,3,0
11/11/2013,11,November,"Sungai Kelantan, Tangga Krai",24,6,5,3,0
11/12/2013,12,November,"Sungai Kelantan, Tangga Krai",24,13,5,3,0
11/13/2013,13,November,"Sungai Kelantan, Tangga Krai",24,21,5,3,1
11/14/2013,14,November,"Sungai Kelantan, Tangga Krai",24,4,5,3,3
11/15/2013,15,November,"Sungai Kelantan, Tangga Krai",24,11,5,3,0
11/16/2013,16,November,"Sungai Kelantan, Tangga Krai",24,1,5,3,2
11/17/2013,17,November,"Sungai Kelantan, Tangga Krai",25,8,5,4,2
11/18/2013,18,November,"Sungai Kelantan, Tangga Krai",25,7,5,4,0
11/19/2013,19,November,"Sungai Kelantan, Tangga Krai",25,19,5,4,1
11/20/2013,20,November,"Sungai Kelantan, Tangga Krai",25,0,5,4,0
11/21/2013,21,November,"Sungai Kelantan, Tangga Krai",25,21,5,4,3
11/22/2013,22,November,"Sungai Kelantan, Tangga Krai",25,20,5,4,0
11/23/2013,23,November,"Sungai Kelantan, Tangga Krai",25,5,5,4,2
11/24/2013,24,November,"Sungai Kelantan, Tangga Krai",25,20,5,4,0
11/25/2013,25,November,"Sungai Kelantan, Tangga Krai",25,15,5,4,0
11/26/2013,26,November,"Sungai Kelantan, Tangga Krai",25,9,5,4,2
11/27/2013,27,November,"Sungai Kelantan, Tangga Krai",25,18,5,4,2
11/28/2013,28,November,"Sungai Kelantan, Tangga Krai",25,17,5,4,4
11/29/2013,29,November,"Sungai Kelantan, Tangga Krai",25,13,5,4,3
11/30/2013,30,November,"Sungai Kelantan, Tangga Krai",25,12,5,4,3
12/1/2013,1,December,"Sungai Kelantan, Tangga Krai",26,18,5,4,2
12/2/2013,2,December,"Sungai Kelantan, Tangga Krai",26,6,5,4,0
12/3/2013,3,December,"Sungai Kelantan, Tangga Krai",26,21,5,4,1
12/4/2013,4,December,"Sungai Kelantan, Tangga Krai",26,9,6,4,4
12/5/2013,5,December,"Sungai Kelantan, Tangga Krai",26,7,6,4,0
12/6/2013,6,December,"Sungai Kelantan, Tangga Krai",26,21,6,4,1
12/7/2013,7,December,"Sungai Kelantan, Tangga Krai",26,18,6,4,0
12/8/2013,8,December,"Sungai Kelantan, Tangga Krai",26,5,6,4,0
12/9/2013,9,December,"Sungai Kelantan, Tangga Krai",26,8,6,4,5
12/10/2013,10,December,"Sungai Kelantan, Tangga Krai",26,10,6,4,0
12/11/2013,11,December,"Sungai Kelantan, Tangga Krai",26,7,6,4,0
12/12/2013,12,December,"Sungai Kelantan, Tangga Krai",26,20,6,4,0
12/13/2013,13,December,"Sungai Kelantan, Tangga Krai",26,10,6,4,2
12/14/2013,14,December,"Sungai Kelantan, Tangga Krai",26,12,6,4,4
12/15/2013,15,December,"Sungai Kelantan, Tangga Krai",26,16,6,4,2
12/16/2013,16,December,"Sungai Kelantan, Tangga Krai",26,8,6,4,5
12/17/2013,17,December,"Sungai Kelantan, Tangga Krai",26,7,6,4,2
12/18/2013,18,December,"Sungai Kelantan, Tangga Krai",26,18,6,4,1
12/19/2013,19,December,"Sungai Kelantan, Tangga Krai",27,14,6,4,3
12/20/2013,20,December,"Sungai Kelantan, Tangga Krai",27,9,6,4,0
12/21/2013,21,December,"Sungai Kelantan, Tangga Krai",27,7,6,4,0
12/22/2013,22,December,"Sungai Kelantan, Tangga Krai",27,6,6,4,3
12/23/2013,23,December,"Sungai Kelantan, Tangga Krai",27,14,6,4,2
12/24/2013,24,December,"Sungai Kelantan, Tangga Krai",27,9,6,4,1
12/25/2013,25,December,"Sungai Kelantan, Tangga Krai",27,16,6,4,1
12/26/2013,26,December,"Sungai Kelantan, Tangga Krai",27,18,6,4,2
12/27/2013,27,December,"Sungai Kelantan, Tangga Krai",27,0,6,4,0
12/28/2013,28,December,"Sungai Kelantan, Tangga Krai",27,13,6,4,0
12/29/2013,29,December,"Sungai Kelantan, Tangga Krai",27,13,6,4,1
12/30/2013,30,December,"Sungai Kelantan, Tangga Krai",27,6,6,4,1
12/31/2013,31,December,"Sungai Kelantan, Tangga Krai",27,8,6,4,0
1/1/2014,1,January,"Sungai Kelantan, Tangga Krai",33.36,0.4,6,4,3
1/2/2014,2,January,"Sungai Kelantan, Tangga Krai",31.49,0.5,6,4,4
1/3/2014,3,January,"Sungai Kelantan, Tangga Krai",31.1,0.5,6,4,1
1/4/2014,4,January,"Sungai Kelantan, Tangga Krai",29.46,1,6,4,1
1/5/2014,5,January,"Sungai Kelantan, Tangga Krai",27.18,0.2,6,4,3
1/6/2014,6,January,"Sungai Kelantan, Tangga Krai",26.84,0.4,6,4,3
1/7/2014,7,January,"Sungai Kelantan, Tangga Krai",26.84,0.1,6,4,2
1/8/2014,8,January,"Sungai Kelantan, Tangga Krai",25.81,1,6,4,1
1/9/2014,9,January,"Sungai Kelantan, Tangga Krai",25.71,0.6,6,4,0
1/10/2014,10,January,"Sungai Kelantan, Tangga Krai",25.11,0.6,6,4,0
1/11/2014,11,January,"Sungai Kelantan, Tangga Krai",24.96,0.3,6,3,0
